product,outcome,specification,term,estimate,std_error,p_value,ci_low,ci_high,n_obs,r2_adj
diesel,imports_kt,2013 held constant,month_2,12.663056461490626,11.016515626516862,0.2503658872694826,-8.928917401605133,34.255030324586386,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_3,8.825667146808831,10.107041536089152,0.38254337313242903,-10.983770254176294,28.635104547793958,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_4,1.1142633710531413,10.37730414193055,0.9144914610358028,-19.224879003749066,21.45340574585535,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_5,-5.936391953686853,7.608768420380067,0.4352707775635867,-20.849304024337503,8.976520116963798,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_6,-5.864192862248345,9.089353912208292,0.5188159985947174,-23.67899917291484,11.95061344841815,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_7,-10.791993770809793,7.981916091246483,0.1763575526570802,-26.436261837273623,4.852274295654038,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_8,1.1062922771505015,9.285323932790465,0.9051611318850621,-17.092608215906623,19.305192770207626,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_9,3.8306652816324176,10.213899124344543,0.7076274743840811,-16.188209143808084,23.849539707072918,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_10,20.076777416549206,10.562800568538432,0.057340544639640494,-0.6259312736653264,40.77948610676374,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_11,9.583759116683355,12.837436007614242,0.45533659103566804,-15.57715311207822,34.74467134544493,276,0.20914038350103303
diesel,imports_kt,2013 held constant,month_12,-2.474476574486715,8.289566283850883,0.7653177981853777,-18.72172793829198,13.77277478931855,276,0.20914038350103303
diesel,exports_kt,no 2013 control,const,-14.392745681684566,11.586231926530395,0.21415232528498207,-37.101342974212265,8.315851610843133,276,0.40262723515830356
diesel,exports_kt,no 2013 control,trend,0.770245361074462,0.0854259642905848,1.9414974505636456e-19,0.602813547720311,0.9376771744286129,276,0.40262723515830356
diesel,exports_kt,no 2013 control,matosinhos_transition,-39.7852597187012,19.867500570258322,0.04522779343143116,-78.72484529923649,-0.8456741381659043,276,0.40262723515830356
diesel,exports_kt,no 2013 control,matosinhos_transition_trend,-12.545520025252475,2.4810058235191517,4.267376338021522e-07,-17.40820208478415,-7.682837965720801,276,0.40262723515830356
diesel,exports_kt,no 2013 control,energy_stress_2022,-125.18766981600223,21.47520470787489,5.562528894245258e-09,-167.27829760406203,-83.09704202794242,276,0.40262723515830356
diesel,exports_kt,no 2013 control,energy_stress_2022_trend,-2.718498128590636,2.711019269709916,0.31597730542202906,-8.03199825861615,2.595002001434878,276,0.40262723515830356
diesel,exports_kt,no 2013 control,post_stress,-147.6646046704058,20.162325557697557,2.410668241147026e-13,-187.18203660806446,-108.14717273274712,276,0.40262723515830356
diesel,exports_kt,no 2013 control,post_stress_trend,0.920571976517232,1.1773474936517532,0.43427136257101007,-1.3869867083287042,3.228130661363168,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_2,-6.348315966630331,13.127938734464818,0.6286889809912941,-32.07860307742971,19.38197114416905,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_3,-17.13370976609623,12.052751445820311,0.15515401366662648,-40.7566685145171,6.489248982324643,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_4,-7.431026684755253,14.204164295655337,0.6008640858546037,-35.27067713472945,20.40862376521895,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_5,-2.128984485209746,16.174338511278165,0.8952790922118437,-33.830105441074146,29.57213647065465,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_6,7.901764684185693,17.2670406348077,0.6472245753937026,-25.941013079627027,41.74454244799841,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_7,-13.371833972505733,13.961203973746496,0.338171104168983,-40.73529094186635,13.991622996854886,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_8,-16.819345672675496,14.901336350775804,0.259018537880948,-46.025428241713584,12.386736896362596,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_9,-19.614683459801743,14.964733318568378,0.18994993535006077,-48.94502180244233,9.715654882838841,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_10,-16.757847333884463,14.782147547090497,0.25693952376547324,-45.730324140338936,12.214629472570014,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_11,-15.422750338402059,14.10979376940638,0.274370594593352,-43.07743795572622,12.231937278922098,276,0.40262723515830356
diesel,exports_kt,no 2013 control,month_12,-2.739827255963135,10.103473877541813,0.7862550905295617,-22.542272174686335,17.062617662760065,276,0.40262723515830356
