product,outcome,specification,term,estimate,std_error,p_value,n_obs,r2_adj
diesel,net_import_to_demand_ratio,2013 held constant,energy_stress_2022_trend,0.00848096370216532,0.006224168333121153,0.17301307066116733,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,post_stress,0.3173553157650708,0.10026383339701617,0.0015497516135878312,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,post_stress_trend,-0.008592920387040673,0.003704052452037338,0.020347907614944337,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_2,0.04362122476060294,0.049677236182128895,0.37989334526642593,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_3,0.05672667386627351,0.040383085058575886,0.16010642260323804,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_4,0.016453719568754452,0.04492499965425127,0.7141795578659245,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_5,-0.004442202573204117,0.04047207787934136,0.9125999634582849,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_6,-0.03496287778900979,0.045942257515614655,0.44664640893337804,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_7,0.0031131640352029064,0.03366051743435892,0.9263110307190323,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_8,0.036473731972242275,0.03506979886671124,0.2983247832988457,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_9,0.051747406630058765,0.04410313666516811,0.24066464799491993,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_10,0.07767186046819562,0.04244140826569908,0.06723555339097598,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_11,0.048882101712536076,0.05004441969030552,0.32868091487168716,276,0.4981977455349378
diesel,net_import_to_demand_ratio,2013 held constant,month_12,-0.01440017105721365,0.030961673066073045,0.6418622301925412,276,0.4981977455349378
gasoline,imports_kt,no 2013 control,const,4.343415190326613,1.2801104039350826,0.0006913152196183102,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,trend,0.03797515972525965,0.007711269379200312,8.451949645812583e-07,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,matosinhos_transition,11.3773221680069,4.206228128586497,0.00683300544884456,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,matosinhos_transition_trend,-1.4268471221674859,0.6950474566418152,0.040084482451572985,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,energy_stress_2022,3.4374336065513837,2.892798089928661,0.23472590663016102,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,energy_stress_2022_trend,0.1564666035622937,0.5145008884008538,0.7610415144750161,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,post_stress,10.019610919394374,3.769330910452789,0.00785607731228037,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,post_stress_trend,-0.016075111071307685,0.2205865067075523,0.9419060593034139,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_2,3.242850811766493,2.384583826094796,0.17385423588168214,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_3,0.340980638306037,1.9749495721975714,0.8629243208535669,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_4,4.254122157649499,1.8190621505603015,0.019354339054883443,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_5,4.542162713166558,2.2153283648891673,0.040331864505469606,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_6,2.6477758465172876,1.337530847384295,0.047748511408709664,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_7,1.9707802842158395,1.4100236087667826,0.16220524389876323,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_8,6.293784721914408,1.6692799504004519,0.00016301286760725796,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_9,0.8776587248303528,1.5462644569179351,0.5703070380064762,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_10,3.0267501190506554,1.5201588537703605,0.046472654802165884,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_11,5.480189339357907,3.3600860886193753,0.10289729470149156,276,0.2859074445029324
gasoline,imports_kt,no 2013 control,month_12,2.107541603143421,1.0334048195409007,0.04140859639995282,276,0.2859074445029324
gasoline,imports_kt,2013 held constant,const,1.8443285117624244,1.2753477226973986,0.1481385637804128,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,trend,0.09345593033757352,0.017346556838712866,7.141343291939457e-08,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,control_2013,-7.951449768379496,2.3581999000203866,0.0007467045453920651,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,control_2013_trend,-0.012714554359775306,0.031122404368971124,0.6828818154421645,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,matosinhos_transition,10.47657698542305,4.316462491852595,0.01521917682658399,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,matosinhos_transition_trend,-1.4727746829804147,0.6964465026000115,0.03445561451121999,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,energy_stress_2022,1.9295583726826726,3.0620317078845574,0.5285923699799797,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,energy_stress_2022_trend,0.1540869466989705,0.5118437694620662,0.7633817606448268,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,post_stress,8.11473907089157,4.064127935568844,0.04586059523285317,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,post_stress_trend,-0.049024472106367095,0.22133675877111503,0.8247088348003102,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_2,3.198865733988967,2.3339388715360534,0.17050381020188032,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_3,0.2594389368012816,1.9056928489246514,0.8917114724604316,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_4,4.126701991238949,1.9253926477653112,0.03208868636603837,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_5,4.408026915875635,2.251110069126799,0.050211594268378464,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_6,2.469758434790732,1.318702657443033,0.061086360893515525,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_7,1.748881258053654,1.3224078763356868,0.18600250414917274,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_8,6.028004081316572,1.6179410169530632,0.00019475426632191003,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_9,0.5679964697968876,1.4690442517268085,0.6990201198535715,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_10,2.673206249581547,1.4340713694213927,0.06231218499906617,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_11,5.082763855453157,3.2494184446789394,0.11776890761371386,276,0.31955963540836885
gasoline,imports_kt,2013 held constant,month_12,1.6662345048030467,0.9998121796495952,0.09560441236635207,276,0.31955963540836885
gasoline,exports_kt,no 2013 control,const,53.81587673702997,9.769049718307805,3.612596078854458e-08,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,trend,0.36202981571630666,0.054592541686148355,3.323182990598607e-11,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,matosinhos_transition,8.393214151482116,15.888363958627338,0.5973177106929858,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,matosinhos_transition_trend,-6.825472358646253,3.531631425043995,0.05327706373897772,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,energy_stress_2022,-54.784861594449524,16.18820608616249,0.0007137418564265996,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,energy_stress_2022_trend,5.743993938327336,2.5646167612158606,0.025109853918457672,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,post_stress,-38.37442764553516,21.659385657313987,0.07644058113677311,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,post_stress_trend,1.1726445451969103,0.990410099524676,0.2364134675537496,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_2,-13.167239238835805,9.960267765175882,0.18617599912641947,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_3,-6.468245775085897,10.663069858053133,0.5441146821418703,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_4,7.252799060122982,11.387354365028587,0.5241789385686049,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_5,3.174138932223924,13.03740920260555,0.8076460212294018,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_6,10.365856478678282,11.227672641748919,0.3558812203211006,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_7,15.296704459915219,9.866666704945214,0.12105953263267079,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_8,5.314508962891352,10.891792097093022,0.6255944265595705,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_9,-3.058990881958668,11.74273138897024,0.7944775008636816,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_10,-13.389012465939075,12.616629990450747,0.2885902064302268,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_11,-24.63207752818039,12.187400312654933,0.04326837191029492,276,0.2573753456031268
gasoline,exports_kt,no 2013 control,month_12,2.9509443661000034,9.952668023972098,0.7668499320294146,276,0.2573753456031268
gasoline,exports_kt,2013 held constant,const,64.15762267349376,9.824757718879491,6.568237857866163e-11,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,trend,0.1447519859650172,0.11009512523858267,0.18858043954973958,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,control_2013,25.601396659309067,16.13261965427092,0.11252767737793193,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,control_2013_trend,0.1390184771200555,0.2600286747103463,0.5929074721046956,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,matosinhos_transition,8.003438799055672,19.51160552274645,0.6816675785686861,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,matosinhos_transition_trend,-6.724238363144231,3.563583617782259,0.059169532770978965,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,energy_stress_2022,-53.70261346944602,19.872913220183893,0.006886118114517838,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,energy_stress_2022_trend,5.680610332326047,2.5616126814098084,0.0265827026749576,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,post_stress,-36.60649996192516,26.190721224512302,0.16220628386729774,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,post_stress_trend,1.2159769465836274,1.0233157051083956,0.23472643966327233,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_2,-13.030662301419895,9.970902885271077,0.19125725992322928,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_3,-6.2150781403588935,10.694101656177272,0.561126698673158,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_4,7.649700919287682,11.4577000843321,0.5043588467276479,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_5,3.7317217702795547,12.877634285676715,0.77198211904257,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_6,11.062772063106351,11.605361326693105,0.34046510410330555,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_7,16.13295279071561,10.064646432776014,0.10894947138484488,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_8,6.290090040064115,11.300532570996785,0.577787835951465,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_9,-1.944077058413578,12.054337785182865,0.8718759154122286,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_10,-12.134765896021591,12.528033383420679,0.3327403108617356,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_11,-23.238498211890608,12.13676320675708,0.055528274516539154,276,0.2721018177740374
gasoline,exports_kt,2013 held constant,month_12,4.483856428762223,10.089050075760605,0.6567331675823755,276,0.2721018177740374
gasoline,demand_kt,no 2013 control,const,157.4939597475844,2.5730507936072233,0.0,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,trend,-0.44053395559184505,0.016668678578995316,6.388208231676259e-154,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,matosinhos_transition,22.946030198917043,3.2842119358501343,2.8128877159807765e-12,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,matosinhos_transition_trend,0.8107445789776502,0.4763056061224638,0.08872686282643041,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,energy_stress_2022,32.22986858960979,3.493703310298794,2.832161033425368e-20,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,energy_stress_2022_trend,1.2144181848758757,0.5182729036680502,0.01911902070274023,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,post_stress,42.79406340565404,3.2629069992813116,2.690507541511336e-39,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,post_stress_trend,0.9233251116963526,0.14247116314244265,9.124604763340737e-11,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_2,-6.935874514076389,1.387138815959504,5.729164947160543e-07,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_3,3.9466686848507506,2.2443683780240633,0.0786664943403294,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_4,2.1671561879093417,2.779142815827185,0.4355127115874796,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_5,6.998685856232137,2.484408680581842,0.004846804991683432,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_6,5.792619247161184,2.609843372907807,0.02645085559055057,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_7,17.325683072872717,2.710447960954591,1.6353255260338874e-10,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_8,26.032659942062608,2.926389027754342,5.798417062698552e-19,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_9,5.870071593861094,2.5527476430910716,0.021475932619251008,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_10,6.664004984790054,2.319755026114499,0.00406955550874427,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_11,1.675329680066877,2.0718259661288854,0.41873104455294174,276,0.9110802541790767
gasoline,demand_kt,no 2013 control,month_12,11.556219592734891,1.833042471817189,2.893260619732411e-10,276,0.9110802541790767
gasoline,demand_kt,2013 held constant,const,168.03549532297552,1.4264347423136865,0.0,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,trend,-0.6188275359176871,0.015644605247193973,0.0,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,control_2013,0.4835365141888379,2.005881580605393,0.809509116205388,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,control_2013_trend,0.4447136562680306,0.044723731134870895,2.690034176059261e-23,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,matosinhos_transition,8.109808407425042,3.2690669350562165,0.013109834645828388,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,matosinhos_transition_trend,0.6024347487223077,0.3985157262669058,0.13061114043901617,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,energy_stress_2022,15.245465101031005,4.191563156168814,0.00027564048182771885,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,energy_stress_2022_trend,0.8929933843682313,0.44801873204706394,0.04623895312474102,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,post_stress,23.15183365120363,4.236896184490805,4.646369667007715e-08,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,post_stress_trend,0.6412832486249302,0.134519463680516,1.8678964908875039e-06,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_2,-6.956023121525291,1.026259673031206,1.2182205011408124e-11,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_3,3.9092011827593085,1.7944585984672623,0.029369946001874408,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_4,2.114458120553536,2.258279057930822,0.3491115824609079,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_5,7.575810344981701,1.51932169156332,6.154307643984992e-07,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_6,6.3635701197882355,1.4838177138035684,1.79764953570502e-05,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_7,17.890460329377195,1.4971085627912741,6.491845179241915e-33,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_8,26.59126358244457,1.52574514204677,5.02509259992935e-68,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_9,6.422501618120539,1.3442260424694776,1.7718522457821697e-06,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_10,7.2102613929269666,1.2638220471255572,1.1625847624605798e-08,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_11,2.2154124720812582,1.4716526215171202,0.13222360593970156,276,0.9622149571884787
gasoline,demand_kt,2013 held constant,month_12,12.090128768626826,1.4684763103208485,1.824127078070426e-16,276,0.9622149571884787
gasoline,refinery_output_kt,no 2013 control,const,204.06304612748977,10.522687073700293,8.898705266707412e-84,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,trend,-0.10574020998750064,0.06134002754417011,0.08473727034287444,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,matosinhos_transition,9.685236752150239,20.316132974039537,0.633556967619453,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,matosinhos_transition_trend,-3.9239837248812908,3.753980733107294,0.29589077907791883,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,energy_stress_2022,25.742833724469207,13.84112512555355,0.06290248585968994,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,energy_stress_2022_trend,-3.149884651998943,1.6895297733668202,0.062271753930212885,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,post_stress,-4.3273960306145645,26.17719940547,0.8686986894675494,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,post_stress_trend,2.1615534748264458,1.1686091049974283,0.06435961251028133,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_2,-24.607265147611315,11.300590524296945,0.02944176966910313,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_3,-8.79267960918485,10.8977102647763,0.41976020069068154,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_4,0.34900745742658046,12.885358504041319,0.9783914730123174,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_5,16.286988578292092,13.895365047012396,0.2411502304123314,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_6,7.338414067724273,12.051080083740956,0.5425625946185357,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_7,17.085491731069474,11.431686748361322,0.13502588567448032,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_8,22.136917220501857,10.007698906030074,0.026967443464580347,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_9,2.4926905360208265,13.577744606763469,0.8543378588392165,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_10,-4.325449191938361,14.348877013863834,0.7630724231088406,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_11,-22.57837152859308,13.309116434497714,0.0897989717878553,276,0.0661581321427619
gasoline,refinery_output_kt,no 2013 control,month_12,12.342619178230365,7.7270289313748135,0.11019205001921398,276,0.0661581321427619
gasoline,refinery_output_kt,2013 held constant,const,231.48186310483732,9.359855071331449,4.9215802367989925e-135,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,trend,-0.6346889942718303,0.10677595764531268,2.7794770365489256e-09,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,control_2013,39.93124061692491,17.46474362111009,0.02223136766214123,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,control_2013_trend,0.6991825305226106,0.29467150331655756,0.01765609302729014,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,matosinhos_transition,-7.102112983348723,24.710921933074648,0.7738000500062345,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,matosinhos_transition_trend,-3.9954540341347298,3.749630798694193,0.2866228979267035,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,energy_stress_2022,8.877278895312982,19.902613138881204,0.655571352646352,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,energy_stress_2022_trend,-3.5981384600274477,1.6078954915886368,0.025234509065389866,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,post_stress,-23.0374956615562,31.810835241159243,0.46894124543455673,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,post_stress_trend,1.9205183500454241,1.2066579642921766,0.11147432425092581,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_2,-24.419040267998895,11.022971530448356,0.026740404337653262,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_3,-8.443903675997728,10.442522637774914,0.41874086385886045,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_4,0.9023901614769443,12.252782523112637,0.9412906559558872,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_5,17.774862824314425,13.436362550386969,0.18587114024566043,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_6,9.034002489360091,11.583258479417024,0.4354385988458914,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_7,18.988794328318814,10.891711441453406,0.08126080985217429,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_8,24.247933993364484,9.443557056507608,0.010238470271516625,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_9,4.811421484497057,12.182812057996182,0.6928907011823418,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_10,-1.7990040678486707,13.857780823407149,0.8967095835299377,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_11,-19.844212228889983,13.07677780523493,0.12913659817577167,276,0.1670829986345772
gasoline,refinery_output_kt,2013 held constant,month_12,15.284492653546977,7.668112482740308,0.0462336867398141,276,0.1670829986345772
gasoline,net_imports_kt,no 2013 control,const,-49.472461546703336,9.885482185970316,5.599057028307747e-07,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,trend,-0.3240546559910469,0.05620644707607599,8.144715550500159e-09,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,matosinhos_transition,2.98410801652477,18.15427971706948,0.8694360172140199,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,matosinhos_transition_trend,5.398625236478766,4.0034328313654175,0.17749793622191312,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,energy_stress_2022,58.22229520100092,15.399740791196281,0.0001563678307106099,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,energy_stress_2022_trend,-5.587527334765043,2.465443091647695,0.023430697254002326,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,post_stress,48.394038564929566,24.385516327444815,0.04719564616329797,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,post_stress_trend,-1.1887196562682185,1.1339094922916126,0.2944832136389214,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_2,16.410090050602335,10.268979999114602,0.11003734215212857,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_3,6.809226413391923,11.299653260645838,0.5467715604522002,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_4,-2.998676902473491,11.626866696761534,0.7964769171130113,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_5,1.3680237809426326,13.478618888851615,0.9191568576585093,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_6,-7.718080632160934,11.211418311838083,0.49119304746899173,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_7,-13.325924175699363,9.959977947467062,0.1809136633559365,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_8,0.9792757590230678,10.864583698424761,0.9281801918830731,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_9,3.9366496067890164,11.75210361871059,0.7376446704698782,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_10,16.41576258498978,12.333015117545578,0.18317515217985736,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_11,30.11226686753829,14.096796547618478,0.03267068706112188,276,0.17906877347032701
gasoline,net_imports_kt,no 2013 control,month_12,-0.8434027629566003,10.014104512555905,0.9328803355241093,276,0.17906877347032701
gasoline,net_imports_kt,2013 held constant,const,-62.31329416173139,9.766829637647131,1.769789648278789e-10,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,trend,-0.05129605562744366,0.11119994649797083,0.6445864794491197,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,control_2013,-33.55284642768855,17.149229484783447,0.05040368204285239,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,control_2013_trend,-0.15173303147983072,0.27034249344793804,0.5746187838117965,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,matosinhos_transition,2.4731381863674047,21.278985709628664,0.9074746681181847,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,matosinhos_transition_trend,5.251463680163816,4.044772393397983,0.1941727441277603,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,energy_stress_2022,55.6321718421287,19.05394911736212,0.003503474533430999,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,energy_stress_2022_trend,-5.526523385627077,2.457417614342918,0.024517903147358473,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,post_stress,44.72123903281671,28.63275430569601,0.11831368733194693,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,post_stress_trend,-1.265001418689995,1.1660475272756445,0.27798248944261517,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_2,16.22952803540889,10.234495880964129,0.1127921252479325,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_3,6.474517077160166,11.290102928440234,0.5663276001997638,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_4,-3.5229989280487075,11.802567674886273,0.76532594194388,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_5,0.6763051455960813,13.28758267950909,0.9594071732830612,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_6,-8.59301362831556,11.696334541705223,0.462536978041338,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_7,-14.384071532661988,10.164733685085725,0.1570404213950246,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_8,-0.2620859587475479,11.35842229522958,0.9815911241765599,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_9,2.5120735282104687,12.085270286777737,0.8353363927360251,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_10,14.807972145603173,12.138681480461786,0.22250295426327704,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_11,28.32126206734378,13.899086076228212,0.041586464835936934,276,0.20555937102438493
gasoline,net_imports_kt,2013 held constant,month_12,-2.817621923959237,10.125486673459017,0.7808048952481524,276,0.20555937102438493
gasoline,net_import_to_demand_ratio,no 2013 control,const,-0.26444447355711453,0.1019342421486914,0.009479329209874751,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,trend,-0.006084630396964255,0.0005582027617595918,1.1475845794180283e-27,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,matosinhos_transition,0.17712686466032315,0.2037097408706589,0.38457036675238576,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,matosinhos_transition_trend,0.06243210458629778,0.0508693076611116,0.2197083541196434,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,energy_stress_2022,0.8711113126750069,0.16821575735301175,2.2363422635704967e-07,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,energy_stress_2022_trend,-0.051771452878906665,0.027828505992267327,0.06283250926708954,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,post_stress,0.8615837605304554,0.24170010039562126,0.00036429895696190684,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,post_stress_trend,-0.00577415827977804,0.011005973507986815,0.5998344639395461,276,0.3940705976243648
gasoline,net_import_to_demand_ratio,no 2013 control,month_2,0.11191126806939944,0.12231121843268439,0.36020663902163574,276,0.3940705976243648
