product,event_year,value_column,pre_mean,post_mean,difference,difference_unit,difference_percentage_points,pct_difference,interpretation
diesel,2021,gross_import_dependence,0.2016998509867917,0.2778860771391247,0.07618622615233303,ratio,7.618622615233303,,descriptive pre/post difference; not causal
gasoline,2021,gross_import_dependence,0.17685432957588687,0.24776852609167688,0.07091419651579,ratio,7.091419651579001,,descriptive pre/post difference; not causal
diesel,2021,net_import_to_demand_ratio,-0.10823150421550917,0.16914643140043265,0.2773779356159418,ratio,27.73779356159418,,descriptive pre/post difference; not causal
gasoline,2021,net_import_to_demand_ratio,-1.4192337249009805,-1.0264969989765254,0.3927367259244552,ratio,39.27367259244552,,descriptive pre/post difference; not causal
diesel,2021,refinery_output_to_demand_ratio,1.0830562323331623,0.8002550212828382,-0.2828012110503241,ratio,-28.280121105032407,,descriptive pre/post difference; not causal
gasoline,2021,refinery_output_to_demand_ratio,2.4024312085019117,1.978403242263879,-0.4240279662380326,ratio,-42.40279662380326,,descriptive pre/post difference; not causal
